id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,bonusPointsEarnedReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receiptId
5330,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,600f012c0a720f0535000025
5331,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,600f012c0a720f0535000025
5332,013000798303,HEINZ Home Style Mushroom Gravy- 12 oz,1,1,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,600f48900a720f0535000042
5333,021000043552,null,5,5,null,1,null,1,null,null,null,null,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600ed4910a7214ada2000018
5334,021000043552,null,5,5,null,2,null,1,null,null,null,null,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600ed4910a7214ada2000018
5335,021000043552,null,5,5,null,3,null,1,null,null,null,null,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600ed4910a7214ada2000018
5336,021000043552,null,5,5,null,4,null,1,null,null,null,null,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600ed4910a7214ada2000018
5337,021000043552,null,5,5,null,5,null,1,null,null,null,null,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600ed4910a7214ada2000018
5338,087684009000,CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz,1,1,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,CAPRI SUN ORGANIC BEVERAGE DRINK,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,600f48880a7214ada2000044
5339,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f01310a7214ada2000027
5340,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,null,2,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f01310a7214ada2000027
5341,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f01310a7214ada2000027
5342,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f01310a7214ada2000027
5343,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f01310a7214ada2000027
5344,792851356565,ITEM NOT FOUND,10,10,null,1,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,600f012a0a7214ada2000024
5345,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f485e0a720f053500003b
5346,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,null,2,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f485e0a720f053500003b
5347,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f485e0a720f053500003b
5348,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f485e0a720f053500003b
5349,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,600f485e0a720f053500003b
5350,043000003596,Crystal Light Pure Lemonade 2.17-oz,1,1,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,CRYSTAL LIGHT PURE ON THE GO POWDERED DRINK MIX,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,600f41e40a7214ada2000033
5351,021000054190,null,1,1,null,1,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,600f41fb0a720f0535000036
5352,null,GHRRDL V IDNIGHT REV #,3.49,3.49,null,944,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.49,GHRRDL V IDNIGHT REV #,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5353,null,BTR KERNELV/HOLEKRN,0.89,0.89,null,946,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.89,BTR KERNELV/HOLEKRN,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5354,021131506940,MARIE CALLENDERS FROZEN CREAMY MUSHROOM CHICKEN POT PIE MICROWAVEABLE 15 OZ - 0021131506941,1.76,1.76,null,948,null,1,null,null,null,null,null,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE,5e825d64f221c312e698a62a,null,null,null,MARIE CALLENDER'S,null,1.76,CN PBLLS CRM MUSHRM,null,null,null,null,null,null,null,null,null,MARIE CALLENDER'S POT PIE,600edb570a720f053500001d
5355,780993107565,Famous Dave's Award Winning Rib Rub,3.49,3.49,null,950,null,1,null,null,null,null,null,null,null,null,null,null,null,null,FAMOUS DAVE'S,A.1. DRY RUB,3.49,FMS DAVE SPCYPICKLE,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5356,4066,Green Beans,1.16,1.16,null,956,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.16,HYV FRSTYLEGRN BEA,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5357,511111902690,KRAFT,1.99,1.99,null,958,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,559c2234e4b06aca36af13c6,null,null,null,KRAFT,null,1.99,KRAFT TAL AN RSTD,null,null,10.0,null,0,null,null,null,null,KRAFT DRESSING,600edb570a720f053500001d
5358,074714086643,MRS CBS SW TRTL STRP DRY SLD TPNG BAG 4 OZ,2.99,2.99,null,960,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,MRS. CUBBISON'S,null,2.99,MRS CUBBISON SW TORT,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5359,null,STARKIST CHUNK L TE,0.92,0.92,null,962,null,1,null,null,null,null,null,null,null,null,null,null,null,null,STARKIST,null,0.92,STARKIST CHUNK L TE,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5360,null,HILES BEEFL TLSMOK,3.99,3.99,null,964,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.99,HILES BEEFL TLSMOK,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5361,null,HYV EXTRASHARP CHDD #,4.99,4.99,null,968,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.99,HYV EXTRASHARP CHDD #,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5362,021000612239,Philadelphia Cream Cheese Spread - Original,2.99,2.99,null,972,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,PHILADELPHIA,null,2.99,PHILLY ORIG CREAM CH,null,null,null,null,1,null,null,null,null,PHILADELPHIA CREAM CHEESE - BRICK,600edb570a720f053500001d
5363,null,Blueberries,4.99,4.99,null,974,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.99,BLUEBERRIES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5364,null,DOLE ITALIAN BLEND,3.49,3.49,null,976,null,1,null,null,null,null,null,null,null,null,null,null,null,null,DOLE,null,3.49,DOLE ITALIAN BLEND,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5365,4135,Large Gala Apples,0.73,0.73,null,978,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.73,GALA APPLES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5366,605806001307,Green Giant Idaho Russet Potatoes,2.88,2.88,null,980,null,1,null,null,null,null,null,null,null,null,null,null,null,null,GREEN GIANT,null,2.88,GG IDAHO POTATOES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5367,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.22,1.22,null,984,null,1,null,null,null,null,null,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,null,null,null,DOLE,null,1.22,ORG DOLE BANANAS,null,null,null,null,null,null,null,null,null,DOLE BLENDS MULTI SERVE,600edb570a720f053500001d
5368,null,GALLO PINOT NOIR,18.99,18.99,null,986,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.99,GALLO PINOT NOIR,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5369,857183005120,Banza Spaghetti- Chickpea Pasta- High Fiber & High Protein Pasta- 8 Oz,2.88,2.88,null,990,null,1,null,null,null,null,null,Action not allowed for user and CPG,5ffdb69ebe37ce746df1192a,BANZA PASTA,5ffdb69ebe37ce746df1192a,null,null,null,BANZA,null,2.88,BANZA SPAGH,null,null,null,null,null,null,null,null,null,BANZA PASTA,600edb570a720f053500001d
5370,null,FRZ ORGBLUE,2.74,2.74,null,992,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.74,FRZ ORGBLUE,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5371,null,FRZ ORGBLUE,2.74,2.74,null,994,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.74,FRZ ORGBLUE,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5372,null,CLEAR BLUE N,7.98,7.98,null,996,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.98,CLEAR BLUE N,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5373,null,BORDEN 2% MILK- 1/2 GAL,4.73,4.73,null,1010,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.73,BORDEN 2% MILK- 1/2 GAL,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5374,null,KLEENEX TRUSTED CARE FACIAL TISSUES,6.34,6.34,null,1012,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.34,KLEENEX TRUSTED CARE FACIAL TISSUES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5375,null,EMIL S SAUSAGE MUSHROOM PIZZA,6.66,6.66,null,1015,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.66,EMIL S SAUSAGE MUSHROOM PIZZA,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5376,null,BEN & JERRY' S CHUNKY MONKEY PINT,28.15,28.15,null,1017,null,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.15,BEN & JERRY' S CHUNKY MONKEY PINT,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5377,null,BORDEN 2% MILK- 1/2 GAL,8.98,8.98,null,1020,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.98,BORDEN 2% MILK- 1/2 GAL,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5378,null,EMIL S SAUSAGE MUSHROOM PIZZA,6.85,6.85,null,1023,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.85,EMIL S SAUSAGE MUSHROOM PIZZA,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5379,null,CMPBLCRM,1.98,1.98,null,1031,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.98,CMPBLCRM,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5380,null,MC GRILL MATES,1.99,1.99,null,1035,null,1,null,null,null,null,null,null,null,null,null,null,null,null,MCCORMICK GRILL MATES,A.1. DRY RUB,1.99,MC GRILL MATES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5381,null,MC GRILLN ATES,1.99,1.99,null,1037,null,1,null,null,null,null,null,null,null,null,null,null,null,null,MCCORMICK,null,1.99,MC GRILLN ATES,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5382,null,EINDSAYOL,2.58,2.58,null,1039,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.58,EINDSAYOL,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5383,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,2.58,2.58,null,1041,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,LINDSAY,null,2.58,LINDSAY OL,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5384,null,OBTSAUSAG E A 2,6.98,6.98,null,1043,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.98,OBTSAUSAG E A 2,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5385,071100200058,Hidden Valley Original Ranch Salad Dressing & Seasoning Mix 1 Oz,7.49,7.49,null,1045,null,1,null,null,null,null,null,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,5eebc5412455c97a877ef382,null,null,null,HIDDEN VALLEY,null,7.49,HVR SLD DRSG 36 F 1,null,null,null,null,null,null,null,null,null,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,600edb570a720f053500001d
5386,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,5.49,null,1047,null,1,null,null,null,null,null,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,null,null,null,HIDDEN VALLEY,null,5.49,HVR CUPS ORTGINA 1,null,null,null,null,null,null,null,null,null,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600edb570a720f053500001d
5387,null,KTCHENA,2.08,2.08,null,1049,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.08,KTCHENA,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5388,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,null,1051,null,1,null,null,null,null,null,null,null,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,null,null,null,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TE 1,null,null,null,null,1,null,null,null,null,null,600edb570a720f053500001d
5389,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,null,1053,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,WELCH'S,CAPRI SUN BEVERAGE DRINK,2.98,WELCHS CON,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5390,null,PEARLS OLVES BLM 1,4.49,4.49,null,1055,null,1,null,null,null,null,null,null,null,null,null,null,null,null,PEARLS,null,4.49,PEARLS OLVES BLM 1,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5391,null,ALSKBTRD PCN4.5( 1,4.19,4.19,null,1057,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALSKBTRD PCN4.5( 1,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5392,null,ALASKA CHIP COMP 1,4.19,4.19,null,1059,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMP 1,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5393,null,ALASKA CHIP COMP 1,4.19,4.19,null,1061,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMP 1,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5394,null,ALASKA CHIP COMP I,4.19,4.19,null,1063,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMP I,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5395,null,NUTELLA &,6.67,6.67,null,1065,null,1,null,null,null,null,null,null,null,null,null,null,null,null,NUTELLA,null,6.67,NUTELLA &,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5396,null,LUC CHES COLBY J7 I,7.99,7.99,null,1067,null,1,null,null,null,null,null,null,null,null,null,null,null,null,CHEESE,null,7.99,LUC CHES COLBY J7 I,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5397,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,null,1069,null,1,null,null,null,null,null,null,null,null,null,null,null,null,CHEESE,null,7.99,LUCCHESE MLD CH 1,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5398,null,LUCERNEMILK29O -L,3.89,3.89,null,1071,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.89,LUCERNEMILK29O -L,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
5399,null,NNCE,3.97,3.97,null,1073,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.97,NNCE,null,null,null,null,null,null,null,null,null,null,600edb570a720f053500001d
